(title "Acoustic Pressure at receiver-15 (0.17101 0.984808 0.0301537)")
(labels "Time" "Acoustic Pressure")

((xy/key/label "Surface")
1.8065864 -0.0060422532
1.8066263 -0.005983823
1.8066663 -0.005928183
1.8067062 -0.0058930791
1.8067461 -0.0059486404
1.8067861 -0.0059699509
1.806826 -0.0059546782
1.8068659 -0.0060007027
1.8069059 -0.0060186866
1.8069458 -0.0060510314
1.8069857 -0.0060057607
1.8070257 -0.0059804055
1.8070656 -0.0059334128
1.8071055 -0.0059164204
1.8071455 -0.0059475587
1.8071854 -0.0059594712
1.8072253 -0.005873912
1.8072653 -0.005802643
1.8073052 -0.0057970649
1.8073452 -0.0057347794
1.8073851 -0.0056352457
1.807425 -0.0054685371
1.807465 -0.0053385901
1.8075049 -0.0052937912
1.8075448 -0.0052261134
1.8075848 -0.0051877163
1.8076247 -0.005090083
1.8076646 -0.0049466733
1.8077046 -0.0048624803
1.8077445 -0.0048157652
1.8077844 -0.0047641941
1.8078244 -0.0047164387
1.8078643 -0.0048014219
1.8079042 -0.0049392604
1.8079442 -0.004959791
1.8079841 -0.005000175
1.808024 -0.0050711161
1.808064 -0.0050889854
1.8081039 -0.0050319652
1.8081439 -0.0049863881
1.8081838 -0.0050028153
1.8082237 -0.0050825407
1.8082637 -0.0051796534
1.8083036 -0.0052744886
1.8083435 -0.0053552859
1.8083835 -0.0053508654
1.8084234 -0.0054694675
1.8084633 -0.005569377
1.8085033 -0.0056355405
1.8085432 -0.0056224298
1.8085831 -0.0055987891
1.8086231 -0.0057023405
1.808663 -0.0058023171
1.8087029 -0.0058092284
1.8087429 -0.0058468468
1.8087828 -0.0058857044
1.8088228 -0.0057926248
1.8088627 -0.0057185716
1.8089026 -0.0057675499
1.8089426 -0.0058178869
1.8089825 -0.0057708793
1.8090224 -0.0056809597
1.8090624 -0.0056661516
1.8091023 -0.005687383
1.8091422 -0.0057760808
1.8091822 -0.0058577056
1.8092221 -0.0058213444
1.809262 -0.0058546336
1.809302 -0.0058773705
1.8093419 -0.0058751749
1.8093818 -0.0057615638
1.8094218 -0.0056515769
1.8094617 -0.0056398623
1.8095016 -0.0057316176
1.8095416 -0.0057625691
1.8095815 -0.0058593792
1.8096215 -0.0060044783
1.8096614 -0.0060077985
1.8097013 -0.0059147063
1.8097413 -0.0059145871
1.8097812 -0.0059046866
1.8098211 -0.0058802017
1.8098611 -0.0058662929
1.809901 -0.0058290348
1.8099409 -0.0057292921
1.8099809 -0.0056615295
1.8100208 -0.005709209
1.8100607 -0.0057786717
1.8101007 -0.0057882932
1.8101406 -0.0057988209
1.8101805 -0.0058610868
1.8102205 -0.0058822646
1.8102604 -0.005814231
1.8103004 -0.0057538259
1.8103403 -0.0057589631
1.8103802 -0.0058032805
1.8104202 -0.0058348197
1.8104601 -0.0058020568
1.8105 -0.005719088
1.81054 -0.0057241265
1.8105799 -0.0057572462
1.8106198 -0.0057192617
1.8106598 -0.0056855879
1.8106997 -0.0056468314
1.8107396 -0.0056121168
1.8107796 -0.0055738678
1.8108195 -0.0055858288
1.8108594 -0.0055812658
1.8108994 -0.0055799535
1.8109393 -0.0055588521
1.8109792 -0.0055046454
1.8110192 -0.0054243677
1.8110591 -0.0053485837
1.8110991 -0.005305626
1.811139 -0.00532377
1.8111789 -0.0053285514
1.8112189 -0.0053199199
1.8112588 -0.0052551134
1.8112987 -0.0052482067
1.8113387 -0.005254169
1.8113786 -0.0052980878
1.8114185 -0.0053405082
1.8114585 -0.0053653889
1.8114984 -0.0054425895
1.8115383 -0.0054225056
1.8115783 -0.0053782449
1.8116182 -0.0053824601
1.8116581 -0.0054079783
1.8116981 -0.0054321317
1.811738 -0.005441051
1.8117779 -0.0054631182
1.8118179 -0.0055523836
1.8118578 -0.0055576782
1.8118978 -0.0054901652
1.8119377 -0.0054225964
1.8119776 -0.0053895009
1.8120176 -0.0054286178
1.8120575 -0.0054165241
1.8120974 -0.005415231
1.8121374 -0.0054140519
1.8121773 -0.0054465467
1.8122172 -0.0054068565
1.8122572 -0.0053959489
1.8122971 -0.0053622932
1.812337 -0.0053852145
1.812377 -0.0054318523
1.8124169 -0.0054733958
1.8124568 -0.005428276
1.8124968 -0.0053486652
1.8125367 -0.0052868873
1.8125767 -0.0052334308
1.8126166 -0.0051780031
1.8126565 -0.0050881146
1.8126965 -0.0050548394
1.8127364 -0.0050638346
1.8127763 -0.0049978616
1.8128163 -0.0048854253
1.8128562 -0.0048458748
1.8128961 -0.0048177629
1.8129361 -0.0047687865
1.812976 -0.0047938093
1.8130159 -0.004918226
1.8130559 -0.005025153
1.8130958 -0.0050859377
1.8131357 -0.0051205419
1.8131757 -0.0051201782
1.8132156 -0.0050756717
1.8132555 -0.005101284
1.8132955 -0.005180615
1.8133354 -0.005259309
1.8133754 -0.0052972268
1.8134153 -0.0052680867
1.8134552 -0.0052747456
1.8134952 -0.0052332859
1.8135351 -0.0051436042
1.813575 -0.0050918837
1.813615 -0.00506486
1.8136549 -0.0050071874
1.8136948 -0.0050206985
1.8137348 -0.0050264099
1.8137747 -0.0050076591
1.8138146 -0.0049959882
1.8138546 -0.0050555277
1.8138945 -0.0051461798
1.8139344 -0.0051304004
1.8139744 -0.0050538653
1.8140143 -0.0049857507
1.8140543 -0.0049646082
1.8140942 -0.0049160453
1.8141341 -0.0049164686
1.8141741 -0.0049777045
1.814214 -0.0049950555
1.8142539 -0.0049809874
1.8142939 -0.0049773706
1.8143338 -0.0049825627
1.8143737 -0.004938039
1.8144137 -0.0049307435
1.8144536 -0.0049089394
1.8144935 -0.0049299323
1.8145335 -0.0049537425
1.8145734 -0.0049266396
1.8146133 -0.0049129291
1.8146533 -0.004944311
1.8146932 -0.0049297889
1.8147331 -0.0049085831
1.8147731 -0.0049100136
1.814813 -0.0049051214
1.814853 -0.0049133925
1.8148929 -0.0049855737
1.8149328 -0.0050574411
1.8149728 -0.0051277927
1.8150127 -0.0052219741
1.8150526 -0.0052731992
1.8150926 -0.0052776178
1.8151325 -0.0052218609
1.8151724 -0.0051891916
1.8152124 -0.0052110478
1.8152523 -0.0052342243
1.8152922 -0.0052637681
1.8153322 -0.0054102708
1.8153721 -0.005558474
1.815412 -0.0056007323
1.815452 -0.0055538663
1.8154919 -0.0054614539
1.8155318 -0.0054262346
1.8155718 -0.0054461062
1.8156117 -0.0054567158
1.8156517 -0.0054309564
1.8156916 -0.005439206
1.8157315 -0.0054679308
1.8157715 -0.0055405023
1.8158114 -0.0056021153
1.8158513 -0.0056240433
1.8158913 -0.0056654927
1.8159312 -0.0056616808
1.8159711 -0.005650817
1.8160111 -0.0056524477
1.816051 -0.0056769256
1.8160909 -0.0056892619
1.8161309 -0.0056605274
1.8161708 -0.0056188949
1.8162107 -0.0056656329
1.8162507 -0.0058090659
1.8162906 -0.0059155137
1.8163306 -0.0059411074
1.8163705 -0.0059858654
1.8164104 -0.00593735
1.8164504 -0.0059065358
1.8164903 -0.0058981711
1.8165302 -0.0059655355
1.8165702 -0.0060557532
1.8166101 -0.0061565051
1.81665 -0.0062112617
1.81669 -0.0061821793
1.8167299 -0.0061889314
1.8167698 -0.0062605357
1.8168098 -0.0062906933
1.8168497 -0.006264043
1.8168896 -0.0062454934
1.8169296 -0.0063072047
1.8169695 -0.0063808402
1.8170094 -0.0064309561
1.8170494 -0.0064292382
1.8170893 -0.0063691316
1.8171293 -0.0063845692
1.8171692 -0.0064138109
1.8172091 -0.0063593788
1.8172491 -0.0062646819
1.817289 -0.0062463414
1.8173289 -0.0062490553
1.8173689 -0.0062615224
1.8174088 -0.0063115186
1.8174487 -0.0063548358
1.8174887 -0.0064235842
1.8175286 -0.0064649354
1.8175685 -0.0064210915
1.8176085 -0.0063725426
1.8176484 -0.0063167061
1.8176883 -0.0063053649
1.8177283 -0.0063469335
1.8177682 -0.0064550787
1.8178082 -0.0064777676
1.8178481 -0.0064520896
1.817888 -0.0064247353
1.817928 -0.0063877213
1.8179679 -0.0063501592
1.8180078 -0.0063083218
1.8180478 -0.0063121496
1.8180877 -0.0062987087
1.8181276 -0.006333671
1.8181676 -0.0063517299
1.8182075 -0.0063919136
1.8182474 -0.0064883134
1.8182874 -0.0065687378
1.8183273 -0.0065627331
1.8183672 -0.0065799938
1.8184072 -0.0066594752
1.8184471 -0.0066911043
1.818487 -0.0066901175
1.818527 -0.0066943215
1.8185669 -0.0067893337
1.8186069 -0.0068705482
1.8186468 -0.0068757879
1.8186867 -0.0068221795
1.8187267 -0.0067596235
1.8187666 -0.0067033749
1.8188065 -0.0067278547
1.8188465 -0.0067636762
1.8188864 -0.006832636
1.8189263 -0.0069053383
1.8189663 -0.0068939454
1.8190062 -0.0068145348
1.8190461 -0.0067487308
1.8190861 -0.0067187422
1.819126 -0.0067410548
1.8191659 -0.0067480579
1.8192059 -0.0068073319
1.8192458 -0.0069500119
1.8192858 -0.0070084771
1.8193257 -0.0070368284
1.8193656 -0.0069803316
1.8194056 -0.0068839821
1.8194455 -0.0068496098
1.8194854 -0.0067899316
1.8195254 -0.0067438995
1.8195653 -0.006783654
1.8196052 -0.0067967256
1.8196452 -0.0067499457
1.8196851 -0.0066750147
1.819725 -0.0066113202
1.819765 -0.0065597412
1.8198049 -0.006562517
1.8198448 -0.0065977182
1.8198848 -0.0065960712
1.8199247 -0.0065261573
1.8199646 -0.0064998968
1.8200046 -0.0064652474
1.8200445 -0.0064270655
1.8200845 -0.0064283004
1.8201244 -0.0064540724
1.8201643 -0.0064561232
1.8202043 -0.0064366153
1.8202442 -0.006330044
1.8202841 -0.0062558535
1.8203241 -0.0062815109
1.820364 -0.0062670098
1.8204039 -0.0061953128
1.8204439 -0.0061595459
1.8204838 -0.0061654635
1.8205237 -0.0061612753
1.8205637 -0.0062104096
1.8206036 -0.0062212301
1.8206435 -0.0061685303
1.8206835 -0.006111735
1.8207234 -0.0060711
1.8207633 -0.0060152756
1.8208033 -0.0059674857
1.8208432 -0.0059228535
1.8208832 -0.0059051011
1.8209231 -0.0059244479
1.820963 -0.0059768916
1.821003 -0.0060030394
1.8210429 -0.0060076793
1.8210828 -0.0059724981
1.8211228 -0.0058398643
1.8211627 -0.0057530557
1.8212026 -0.0057428824
1.8212426 -0.0057225125
1.8212825 -0.0057823616
1.8213224 -0.0058233174
1.8213624 -0.0058108144
1.8214023 -0.0057774619
1.8214422 -0.0057562692
1.8214822 -0.0057296315
1.8215221 -0.0056760623
1.8215621 -0.0056185229
1.821602 -0.0056463396
1.8216419 -0.005739803
1.8216819 -0.0057793674
1.8217218 -0.0056917025
1.8217617 -0.005582653
1.8218017 -0.005481381
1.8218416 -0.0053832345
1.8218815 -0.0053901328
1.8219215 -0.0054226154
1.8219614 -0.0054648202
1.8220013 -0.0054932982
1.8220413 -0.0054947361
1.8220812 -0.0054598995
1.8221211 -0.0054139099
1.8221611 -0.0053708404
1.822201 -0.0053122728
1.8222409 -0.0054082754
1.8222809 -0.0054518119
1.8223208 -0.005432223
1.8223608 -0.0054314951
1.8224007 -0.0053767236
1.8224406 -0.0054124519
1.8224806 -0.0054474855
1.8225205 -0.0053865057
1.8225604 -0.0053594951
1.8226004 -0.0053335638
1.8226403 -0.005355231
1.8226802 -0.0053824121
1.8227202 -0.005380678
1.8227601 -0.0053523639
1.8228 -0.0053147976
1.82284 -0.0053337961
1.8228799 -0.0053886417
1.8229198 -0.0054118223
1.8229598 -0.0054203738
1.8229997 -0.0052854526
1.8230397 -0.005168973
1.8230796 -0.0051377565
1.8231195 -0.0051252353
1.8231595 -0.0050665913
1.8231994 -0.0050225086
1.8232393 -0.0050592725
1.8232793 -0.0050392891
1.8233192 -0.0049778149
1.8233591 -0.0049913102
1.8233991 -0.005040789
1.823439 -0.0050448407
1.8234789 -0.0050026416
1.8235189 -0.0049878438
1.8235588 -0.0049022436
1.8235987 -0.0049845418
1.8236387 -0.0050823302
1.8236786 -0.0050985338
1.8237185 -0.0050590527
1.8237585 -0.0051588072
1.8237984 -0.0052274065
1.8238384 -0.0052434942
1.8238783 -0.0051363339
1.8239182 -0.0051187007
1.8239582 -0.0051220963
1.8239981 -0.0050893873
1.824038 -0.005105678
1.824078 -0.0050526364
1.8241179 -0.0050239991
1.8241578 -0.0050431304
1.8241978 -0.005202557
1.8242377 -0.0052417014
1.8242776 -0.0051149637
1.8243176 -0.0049487902
1.8243575 -0.004880243
1.8243974 -0.0048647085
1.8244374 -0.0048065051
1.8244773 -0.0048589441
1.8245173 -0.004858199
1.8245572 -0.0047905981
1.8245971 -0.0045768078
1.8246371 -0.0045039966
1.824677 -0.0045059621
1.8247169 -0.0045224414
1.8247569 -0.0045335721
1.8247968 -0.0045205592
1.8248367 -0.0045025204
1.8248767 -0.0045255465
1.8249166 -0.0045841634
1.8249565 -0.0046776943
1.8249965 -0.0047919117
1.8250364 -0.0048841671
1.8250763 -0.0049740509
1.8251163 -0.0050114552
1.8251562 -0.0050031366
1.8251961 -0.0050062449
1.8252361 -0.0050086067
1.825276 -0.0048954296
1.825316 -0.0048916237
1.8253559 -0.0048836065
1.8253958 -0.0047540916
1.8254358 -0.0047013606
1.8254757 -0.0048092031
1.8255156 -0.0048975847
1.8255556 -0.0049903584
1.8255955 -0.0050207777
1.8256354 -0.0049395184
1.8256754 -0.0047811512
1.8257153 -0.0047402126
1.8257552 -0.0048160302
1.8257952 -0.0049009654
1.8258351 -0.0049836356
1.825875 -0.0050226683
1.825915 -0.0050733634
1.8259549 -0.0050567659
1.8259948 -0.0051058833
1.8260348 -0.0051173856
1.8260747 -0.0052174991
1.8261147 -0.00534885
1.8261546 -0.0053237732
1.8261945 -0.0053105918
1.8262345 -0.0053132097
1.8262744 -0.0052661542
1.8263143 -0.0053043002
1.8263543 -0.0054244874
1.8263942 -0.0054065012
1.8264341 -0.005361408
1.8264741 -0.0052994662
1.826514 -0.0052639092
1.8265539 -0.0052709626
1.8265939 -0.0052920762
1.8266338 -0.0054099602
1.8266737 -0.0054951017
1.8267137 -0.0054996414
1.8267536 -0.0055535398
1.8267936 -0.0056370548
1.8268335 -0.0055717593
1.8268734 -0.0055454797
1.8269134 -0.0054923389
1.8269533 -0.0054132207
1.8269932 -0.0054735327
1.8270332 -0.0055048154
1.8270731 -0.0054923729
1.827113 -0.0055023599
1.827153 -0.0055347495
1.8271929 -0.0055632554
1.8272328 -0.0056253965
1.8272728 -0.0057105538
1.8273127 -0.0056846659
1.8273526 -0.0057148882
1.8273926 -0.0057898103
1.8274325 -0.0058388961
1.8274724 -0.0059501347
1.8275124 -0.0060216235
1.8275523 -0.0060888394
1.8275923 -0.0060599349
1.8276322 -0.0060251346
1.8276721 -0.006023603
1.8277121 -0.006042649
1.827752 -0.006043938
1.8277919 -0.0060138968
1.8278319 -0.0060443315
1.8278718 -0.0059893602
1.8279117 -0.0060064369
1.8279517 -0.0060927025
1.8279916 -0.0062061371
1.8280315 -0.0062025636
1.8280715 -0.0062123379
1.8281114 -0.006278866
1.8281513 -0.0063726557
1.8281913 -0.0063997312
1.8282312 -0.0063923746
1.8282712 -0.0063789124
1.8283111 -0.0063784621
1.828351 -0.0064454814
1.828391 -0.0064719706
1.8284309 -0.0065137646
1.8284708 -0.0065860292
1.8285108 -0.00656169
1.8285507 -0.0066103754
1.8285906 -0.0066961432
1.8286306 -0.0067802835
1.8286705 -0.0067935642
1.8287104 -0.0066216844
1.8287504 -0.0065472228
1.8287903 -0.0065808012
1.8288302 -0.0065874108
1.8288702 -0.0066227992
1.8289101 -0.0067204474
1.82895 -0.0067608352
1.82899 -0.0067085135
1.8290299 -0.0066841929
1.8290699 -0.0067586983
1.8291098 -0.0067281043
1.8291497 -0.0065940591
1.8291897 -0.0065105055
1.8292296 -0.006557066
1.8292695 -0.0067372965
1.8293095 -0.006731492
1.8293494 -0.0067295833
1.8293893 -0.0067124614
1.8294293 -0.0067138285
1.8294692 -0.0067564789
1.8295091 -0.0067806649
1.8295491 -0.0068668425
1.829589 -0.0068676602
1.8296289 -0.006882085
1.8296689 -0.0069267191
1.8297088 -0.006987426
1.8297487 -0.0069536245
1.8297887 -0.0069327112
1.8298286 -0.0069296737
1.8298686 -0.0069219349
1.8299085 -0.0069991387
1.8299484 -0.0069743856
1.8299884 -0.0069114682
1.8300283 -0.0069066524
1.8300682 -0.006829862
1.8301082 -0.0067560654
1.8301481 -0.0067336736
1.830188 -0.0066854665
1.830228 -0.0066609005
1.8302679 -0.0066115744
1.8303078 -0.0066170613
1.8303478 -0.0066360077
1.8303877 -0.0066820332
1.8304276 -0.006733261
1.8304676 -0.0067195445
1.8305075 -0.0066933664
1.8305475 -0.0067592766
1.8305874 -0.0068371678
1.8306273 -0.0067946305
1.8306673 -0.006789878
1.8307072 -0.0069076899
1.8307471 -0.0069726319
1.8307871 -0.0070674433
1.830827 -0.0072185183
1.8308669 -0.0071668336
1.8309069 -0.0070792157
1.8309468 -0.0070475796
1.8309867 -0.007032258
1.8310267 -0.006997644
1.8310666 -0.0069100191
1.8311065 -0.0069578709
1.8311465 -0.0069617722
1.8311864 -0.0069535067
1.8312263 -0.0070166159
1.8312663 -0.0070020938
1.8313062 -0.0069197007
1.8313462 -0.0068586702
1.8313861 -0.0068782144
1.831426 -0.0069387793
1.831466 -0.0069478853
1.8315059 -0.0069857812
1.8315458 -0.0070102741
1.8315858 -0.0070748683
1.8316257 -0.007110639
1.8316656 -0.007069699
1.8317056 -0.0069703748
1.8317455 -0.006857221
1.8317854 -0.0068055624
1.8318254 -0.0067697889
1.8318653 -0.0068161781
1.8319052 -0.0068107033
1.8319452 -0.0067294692
1.8319851 -0.006744286
1.8320251 -0.0068124845
1.832065 -0.0068268031
1.8321049 -0.0067742178
1.8321449 -0.0066926368
1.8321848 -0.0066419202
1.8322247 -0.0065785819
1.8322647 -0.0065729544
1.8323046 -0.0066104266
1.8323445 -0.006551255
1.8323845 -0.0065345713
1.8324244 -0.0065457961
1.8324643 -0.0065457644
1.8325043 -0.0065535232
1.8325442 -0.0064881053
1.8325841 -0.0064660171
1.8326241 -0.0064206454
1.832664 -0.0063192314
1.8327039 -0.0062379478
1.8327439 -0.0062712715
1.8327838 -0.0064166333
1.8328238 -0.0064621004
1.8328637 -0.0064476617
1.8329036 -0.0063585411
1.8329436 -0.0063268594
1.8329835 -0.0063743861
1.8330234 -0.0064310222
1.8330634 -0.0064675105
1.8331033 -0.0064639887
1.8331432 -0.0064422647
1.8331832 -0.0063629649
1.8332231 -0.006179628
1.833263 -0.0061309342
1.833303 -0.0062282644
1.8333429 -0.006252659
1.8333828 -0.00626028
1.8334228 -0.0062179109
1.8334627 -0.0062114489
1.8335027 -0.0062035657
1.8335426 -0.0061855935
1.8335825 -0.0061145215
1.8336225 -0.0060758796
1.8336624 -0.0061329626
1.8337023 -0.006188876
1.8337423 -0.006251893
1.8337822 -0.006240902
1.8338221 -0.0062315413
1.8338621 -0.0062844302
1.833902 -0.0063385325
1.8339419 -0.0062859533
1.8339819 -0.0062311301
1.8340218 -0.0061582807
1.8340617 -0.0060717813
1.8341017 -0.0060560298
1.8341416 -0.006091035
1.8341815 -0.0060502016
1.8342215 -0.0060227038
1.8342614 -0.0059832768
1.8343014 -0.0059419381
1.8343413 -0.0059641218
1.8343812 -0.0059484034
1.8344212 -0.0059978142
1.8344611 -0.0060896105
1.834501 -0.0062096193
1.834541 -0.0062610819
1.8345809 -0.0061645773
1.8346208 -0.0061027869
1.8346608 -0.0060401
1.8347007 -0.005987491
1.8347406 -0.0059542735
1.8347806 -0.0059734611
1.8348205 -0.0059766877
1.8348604 -0.0058971648
1.8349004 -0.0057924152
1.8349403 -0.0057061873
1.8349802 -0.0056481753
1.8350202 -0.0055461433
1.8350601 -0.0054902295
1.8351001 -0.0054322174
1.83514 -0.0054474692
1.8351799 -0.0054944791
1.8352199 -0.0055617266
1.8352598 -0.0055479971
1.8352997 -0.0055111735
1.8353397 -0.0053841998
1.8353796 -0.0052382322
1.8354195 -0.0051124035
1.8354595 -0.0050803502
1.8354994 -0.0051046121
1.8355393 -0.0051641613
1.8355793 -0.0050991238
1.8356192 -0.0050429651
1.8356591 -0.0050483728
1.8356991 -0.005024828
1.835739 -0.004997523
1.835779 -0.0049210382
1.8358189 -0.0048988643
1.8358588 -0.0049665053
1.8358988 -0.0050199777
1.8359387 -0.0050016935
1.8359786 -0.0049762246
1.8360186 -0.0049616653
1.8360585 -0.0050031641
1.8360984 -0.0051249759
1.8361384 -0.0052241092
1.8361783 -0.0052468353
1.8362182 -0.0052343975
1.8362582 -0.0051883985
1.8362981 -0.0051389127
1.836338 -0.0051043504
1.836378 -0.0050372491
1.8364179 -0.0050215726
1.8364578 -0.0050175334
1.8364978 -0.0050714305
1.8365377 -0.0050606751
1.8365777 -0.0049794102
1.8366176 -0.0050796815
1.8366575 -0.0052127019
1.8366975 -0.0052864314
1.8367374 -0.0053688455
1.8367773 -0.0053226054
1.8368173 -0.0052065169
1.8368572 -0.005136305
1.8368971 -0.0050746487
1.8369371 -0.0049827821
1.836977 -0.0049996348
1.8370169 -0.0050897561
1.8370569 -0.0051070787
1.8370968 -0.0050867195
1.8371367 -0.0050163344
1.8371767 -0.0049894257
1.8372166 -0.0049803737
1.8372566 -0.0049980925
1.8372965 -0.005018048
1.8373364 -0.0050446047
1.8373764 -0.0050075557
1.8374163 -0.0049738842
1.8374562 -0.005025865
1.8374962 -0.0050019897
1.8375361 -0.0050033829
1.837576 -0.0049714809
1.837616 -0.004974945
1.8376559 -0.0050712018
1.8376958 -0.005146876
1.8377358 -0.0052330121
1.8377757 -0.0052518025
1.8378156 -0.0051527773
1.8378556 -0.0051406096
1.8378955 -0.0051325602
1.8379354 -0.0051391437
1.8379754 -0.0052261562
1.8380153 -0.005207072
1.8380553 -0.0051734583
1.8380952 -0.0051814415
1.8381351 -0.0052216211
1.8381751 -0.0052935798
1.838215 -0.0053689163
1.8382549 -0.0053896764
1.8382949 -0.0053691803
1.8383348 -0.0053764046
1.8383747 -0.0054110731
1.8384147 -0.0053427983
1.8384546 -0.0053282925
1.8384945 -0.0052922936
1.8385345 -0.0052525885
1.8385744 -0.0052484879
1.8386143 -0.0053319023
1.8386543 -0.005361856
1.8386942 -0.0053945333
1.8387341 -0.0054306006
1.8387741 -0.0053207316
1.838814 -0.0052198707
1.838854 -0.0052221431
1.8388939 -0.0052436297
1.8389338 -0.0052388799
1.8389738 -0.0052920585
1.8390137 -0.005327356
1.8390536 -0.0052508521
1.8390936 -0.0052377749
1.8391335 -0.0052724718
1.8391734 -0.0053579351
1.8392134 -0.0054623215
1.8392533 -0.0055011446
1.8392932 -0.0055151065
1.8393332 -0.0054738536
1.8393731 -0.0054861149
1.839413 -0.0055238772
1.839453 -0.0055188602
1.8394929 -0.0055202534
1.8395329 -0.0055021998
1.8395728 -0.0056550438
1.8396127 -0.005794018
1.8396527 -0.0058581736
1.8396926 -0.005848825
1.8397325 -0.0058815153
1.8397725 -0.0058778622
1.8398124 -0.0057899966
1.8398523 -0.005714586
1.8398923 -0.0056247301
1.8399322 -0.0055580502
1.8399721 -0.005573553
1.8400121 -0.0055956636
1.840052 -0.0056133387
1.8400919 -0.0056611421
1.8401319 -0.0056510936
1.8401718 -0.0056319591
1.8402117 -0.0055870055
1.8402517 -0.0055103786
1.8402916 -0.0054480922
1.8403316 -0.0054432293
1.8403715 -0.0053792703
1.8404114 -0.0054055271
1.8404514 -0.005496399
1.8404913 -0.0055267843
1.8405312 -0.0055826497
1.8405712 -0.0056286701
1.8406111 -0.0056507955
1.840651 -0.0056733554
1.840691 -0.005647345
1.8407309 -0.0056351949
1.8407708 -0.0056476011
1.8408108 -0.0055706836
1.8408507 -0.0055529778
1.8408906 -0.0055424813
1.8409306 -0.0055676377
1.8409705 -0.0056750625
1.8410105 -0.0057739196
1.8410504 -0.0058168564
1.8410903 -0.0057849572
1.8411303 -0.0057290462
1.8411702 -0.0057095923
1.8412101 -0.0056583751
1.8412501 -0.0056836079
1.84129 -0.0057310886
1.8413299 -0.005778247
1.8413699 -0.0058356454
1.8414098 -0.0057609477
1.8414497 -0.0058401381
1.8414897 -0.0060163359
1.8415296 -0.0060693002
1.8415695 -0.0061431522
1.8416095 -0.0062054535
1.8416494 -0.0062800813
1.8416893 -0.006341347
1.8417293 -0.0063555175
1.8417692 -0.0062817922
1.8418092 -0.0061872406
1.8418491 -0.0061791246
1.841889 -0.0061845137
1.841929 -0.0062108492
1.8419689 -0.0062800166
1.8420088 -0.0063351057
1.8420488 -0.0063656322
1.8420887 -0.0063148942
1.8421286 -0.0062642936
1.8421686 -0.0062068501
1.8422085 -0.0062224846
1.8422484 -0.0063256323
1.8422884 -0.0063362014
1.8423283 -0.0063296286
1.8423682 -0.0062688072
1.8424082 -0.0062177493
1.8424481 -0.0061636912
1.8424881 -0.0061264099
1.842528 -0.0061013624
1.8425679 -0.0061791637
1.8426079 -0.0062960824
1.8426478 -0.0063266889
1.8426877 -0.0061992295
1.8427277 -0.0061058798
1.8427676 -0.0060592135
1.8428075 -0.0060923425
1.8428475 -0.0061549563
1.8428874 -0.0061845705
1.8429273 -0.0062532015
1.8429673 -0.0062856157
1.8430072 -0.0062716044
1.8430471 -0.0063000876
1.8430871 -0.0062933695
1.843127 -0.0062981714
1.8431669 -0.0062834499
1.8432069 -0.0062773852
1.8432468 -0.0062499586
1.8432868 -0.0062703704
1.8433267 -0.0062897308
1.8433666 -0.0062580351
1.8434066 -0.0062165293
1.8434465 -0.0062132883
1.8434864 -0.0061971415
1.8435264 -0.0061534583
1.8435663 -0.0062770075
1.8436062 -0.0063416394
1.8436462 -0.0063548996
1.8436861 -0.0063803163
1.843726 -0.0063639814
1.843766 -0.0063767689
1.8438059 -0.0064723114
1.8438458 -0.0065351273
1.8438858 -0.006488421
1.8439257 -0.0064118863
1.8439656 -0.0063005616
1.8440056 -0.0063037667
1.8440455 -0.0063214051
1.8440855 -0.0062953918
1.8441254 -0.0062607098
1.8441653 -0.0062553771
1.8442053 -0.0061788196
1.8442452 -0.0060097082
1.8442851 -0.0058982763
1.8443251 -0.005917924
1.844365 -0.0059839184
1.8444049 -0.0060062353
1.8444449 -0.0061104046
1.8444848 -0.0061305328
1.8445247 -0.006206145
1.8445647 -0.0062586931
1.8446046 -0.0062874923
1.8446445 -0.0063798982
1.8446845 -0.0064168349
1.8447244 -0.006470399
1.8447644 -0.0064353519
1.8448043 -0.0063373623
1.8448442 -0.0062729772
1.8448842 -0.0062934323
1.8449241 -0.0062699541
1.844964 -0.0062345951
1.845004 -0.0062698009
1.8450439 -0.0063378406
1.8450838 -0.0063933479
1.8451238 -0.0063578719
1.8451637 -0.0063010971
1.8452036 -0.0062862039
1.8452436 -0.0063307649
1.8452835 -0.006417057
1.8453234 -0.0063980161
1.8453634 -0.006287402
1.8454033 -0.0061804377
1.8454432 -0.0061359005
1.8454832 -0.0062340791
1.8455231 -0.0062669995
1.8455631 -0.0061493809
1.845603 -0.006074117
1.8456429 -0.0061128298
1.8456829 -0.0061171842
1.8457228 -0.006065289
1.8457627 -0.0060025486
1.8458027 -0.0058773165
1.8458426 -0.0058617634
1.8458825 -0.0058399653
1.8459225 -0.0057969247
1.8459624 -0.0057326718
1.8460023 -0.0057060998
1.8460423 -0.005811797
1.8460822 -0.0059095919
1.8461221 -0.0059759747
1.8461621 -0.0060548424
1.846202 -0.0059846002
1.846242 -0.0059021153
1.8462819 -0.0058048698
1.8463218 -0.0057136226
1.8463618 -0.0056540994
1.8464017 -0.0055932621
1.8464416 -0.0055589699
1.8464816 -0.0056759715
1.8465215 -0.005798175
1.8465614 -0.0058666118
1.8466014 -0.005888876
1.8466413 -0.0057635373
1.8466812 -0.0056283842
1.8467212 -0.0055153822
1.8467611 -0.005521364
1.846801 -0.0055101132
1.846841 -0.0054661068
1.8468809 -0.0053619198
